file;title_en;type_en;text_en;title_fr;type_fr;text_fr
../TacticsCards/VAN SAAR/Weakened Physiology.png;Weakened Physiology;Yan Saar Tactics;"Play this gang tactic during any End phase,
before your opponent makes any Recovery tests.
Choose one Seriously Injured fighter belonging
to the enemy gang. Your opponent must roll one
extra Injury dice when making a Recovery test for
this fighter. In addition, you may choose which
Injury dice result is resolved and which are
discarded.";Physiologie affaiblie;Van Saar;Jouez cette tactique de gang pendant une phase de Fin, avant que votre adversaire n'effectue un test de récupération. Choisissez un combattant grièvement blessé appartenant au gang ennemi. Votre adversaire doit en lancer un dés de Blessure supplémentaires lors d’un test de Récupération pour ce combattant. De plus, vous pouvez choisir lequel Le résultat des dés de blessure est résolu et qui sont rejeté.
../TacticsCards/VAN SAAR/Weapon Drill.png;Weapon Drill;Yan Saar Tactics;"Play this gang tactic at the start of the battle,
after both sides have deployed, but before

the first round.

For the duration of this battle, you may re-roll
any rolls of a natural 1 made when making

an Ammo check.";Exercice de tir;Van Saar;Jouez cette tactique de gang au début de la bataille, après que les deux camps se soient déployés, mais avant le premier tour. Pendant toute la durée de cette bataille, vous pouvez relancer tous les rouleaux d'un 1 naturel réalisés lors de la fabrication un contrôle de munitions.
../TacticsCards/VAN SAAR VEHICLES/Auspex Bafflers.png;Auspex Bafflers;Van Saar Vehicle Tactics;"Play this gang tactic at the start of the battle
before the first roll for Priority.

Select a friendly vehicle. For the duration of this
battle, they do not gain the Revealed condition
for moving or firing a weapon. At the end of each
of the vehicle's activations, roll a D6. On a result
of a 1, the auspex bafflers stop working and have
no further effect.";Brouilleurs d’auspex;Véhicules Van Saar;Jouez cette tactique de gang au début de la bataille avant le premier lancer pour la Priorité. Choisissez un véhicule convivial. Pendant la durée de ce bataille, ils n'obtiennent pas la condition Révélé pour déplacer ou tirer avec une arme. A la fin de chaque des activations du véhicule, lancez un D6. Sur un résultat d'un 1, les déflecteurs auspex cessent de fonctionner et ont aucun autre effet.
../TacticsCards/VAN SAAR VEHICLES/Auto-righting Stabilisers.png;Auto-righting Stabilisers;Van Saar Vehicle Tactics;"Play this gang tactic at the start of the battle
before the first roll for Priority. Select D3
friendly fighters subject to the Mounted
condition.

For the duration of the battle, they treat their
Initiative characteristic as 2+ when performing
the Stand Up (Basic) action.";Stabilisateurs auto-redresseurs;Véhicules Van Saar;Jouez cette tactique de gang au début de la bataille avant le premier lancer pour la Priorité. Choisissez D3 combattants alliés soumis aux Montés état. Pendant toute la durée de la bataille, ils soignent leurs Caractéristique d'initiative de 2+ lors de l'exécution l'action Debout (de base).
../TacticsCards/VAN SAAR VEHICLES/Automantic Kill-switch.png;Automantic Kill-switch;Van Saar Vehicle Tactics;"Play this gang tactic instead of activating

a friendly model.

Select a Mobile enemy vehicle. Change its Status
to Stationary and Stalled.";Coupe-circuit automatique;Véhicules Van Saar;Jouez cette tactique de gang au lieu d'activer un modèle sympathique. Choisissez un véhicule ennemi mobile. Changer son statut à l'arrêt et au calage.
../TacticsCards/VAN SAAR VEHICLES/Automantic Override.png;Automantic Override;Van Saar Vehicle Tactics;"Play this gang tactic instead of activating

a friendly model.

Select a weapon with the Crew Operated trait
mounted on an enemy vehicle. The enemy
vehicle suffers an automatic hit in the Side from
the selected weapon.";Contournement automatique;Véhicules Van Saar;Jouez cette tactique de gang au lieu d'activer un modèle sympathique. Choisissez une arme avec le trait Crew Operator monté sur un véhicule ennemi. L'ennemi le véhicule subit un coup automatique dans le côté de l'arme choisie.
../TacticsCards/VAN SAAR VEHICLES/Automated Repair.png;Automated Repair;Van Saar Vehicle Tactics;"Play this gang tactic at the start of the battle
before the first roll for Priority.

Select a friendly vehicle. For the duration of the
battle, roll a D6 for the vehicle during the
Recovery and Restart step of the End phase; on
a 5+ the vehicle regains 1 Hull Point lost earlier
in the battle.";Réparation automatisée;Véhicules Van Saar;"Jouez cette tactique de gang au début de la bataille avant le premier lancer pour la Priorité. Choisissez un véhicule convivial. Pendant la durée du bataille, lancez un D6 pour le véhicule pendant la Étape de récupération et de redémarrage de la phase de fin ; sur sur 5+, le véhicule récupère 1 point de coque perdu plus tôt dans la bataille."
../TacticsCards/VAN SAAR VEHICLES/Custom Upgrade.png;Custom Upgrade;Van Saar Vehicle Tactics;"Play this gang tactic at the start of the battle
before the first roll for Priority.

A friendly vehicle of your choice may be
equipped with an Upgrade that costs 30 credits
or less for free for the duration of this battle.";Amélioration personnalisée;Véhicules Van Saar;Jouez cette tactique de gang au début de la bataille avant le premier lancer pour la Priorité. Un véhicule convivial de votre choix peut être équipé d'une mise à niveau qui coûte 30 crédits ou moins gratuitement pendant toute la durée de cette bataille.
../TacticsCards/VAN SAAR VEHICLES/Energy Dispersion Field.png;Energy Dispersion Field;Van Saar Vehicle Tactics;"Play this gang tactic when a friendly vehicle has
been wounded before rolling to save.

For the duration of this attack, the vehicle gains
a 4+ field armour save.";Champ de dispersion d'énergie;Véhicules Van Saar;Jouez cette tactique de gang lorsqu'un véhicule allié a été blessé avant de lancer pour sauver. Pendant toute la durée de cette attaque, le véhicule gagne une sauvegarde d'armure de campagne de 4+.
../TacticsCards/VAN SAAR VEHICLES/Holo-projector.png;Holo-projector;Van Saar Vehicle Tactics;"Play this gang tactic when a friendly fighter
subject to the Mounted condition is declared the
target of a shooting attack before rolling to hit.
The target of the attack may immediately move
up to D6"". If they are no longer a valid target for
the shooting attack, the action is wasted.";Holo-projecteur;Véhicules Van Saar;"Jouez cette tactique de gang lorsqu'un combattant allié soumis à la condition Monté est déclaré le cible d’une attaque de tir avant de lancer pour toucher. La cible de l'attaque peut immédiatement se déplacer jusqu'à D6"". S'ils ne constituent plus une cible valide pour l'attaque par balle, l'action est vaine."
../TacticsCards/VAN SAAR VEHICLES/Hydraulic Repulsion Bar.png;Hydraulic Repulsion Bar;Van Saar Vehicle Tactics;"Play this gang tactic at the start of the battle
before the first roll for Priority.

Select a friendly vehicle. The vehicle takes no
damage from the first collision that it is involved
in.";Barre de répulsion hydraulique;Véhicules Van Saar;Jouez cette tactique de gang au début de la bataille avant le premier lancer pour la Priorité. Choisissez un véhicule convivial. Le véhicule ne prend pas dommages dès la première collision dans laquelle il est impliqué dans.
../TacticsCards/VAN SAAR VEHICLES/Power to the Engines.png;Power to the Engines;Van Saar Vehicle Tactics;"Play this gang tactic when activating a friendly
fighter subject to the Mounted condition before
performing any actions.

For the duration of this activation, the fighter's
Movement characteristic is increased by 2"".";Puissance aux moteurs;Véhicules Van Saar;"Jouez cette tactique de gang lors de l'activation d'un ami chasseur soumis à la condition Monté avant effectuer des actions. For the duration of this activation, the fighter's La caractéristique de mouvement est augmentée de 2""."
../TacticsCards/VAN SAAR VEHICLES/Rad Vents.png;Rad Vents;Van Saar Vehicle Tactics;"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of this activation, any fighter
(friend or foe) who comes within 1"" of this
vehicle at any point during its activation must
test as if they had been hit by a weapon with
the Rad-phage trait.";Évents rad;Véhicules Van Saar;"Jouez cette tactique de gang lors de l'activation d'un ami véhicule avant d’effectuer toute action. Pendant la durée de cette activation, tout combattant (ami ou ennemi) qui s'approche à moins de 1"" de ceci le véhicule à tout moment pendant son activation doit test comme s'ils avaient été touchés par une arme avec le trait Rad-phage."
../TacticsCards/VAN SAAR VEHICLES/Rad-rounds.png;Rad-rounds;Van Saar Vehicle Tactics;"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of this activation, all of the
vehicle's weapons with the Crew Operated
trait also gain the Rad-phage trait.";Munitions rad;Véhicules Van Saar;Jouez cette tactique de gang lors de l'activation d'un ami véhicule avant d’effectuer toute action. Pendant la durée de cette activation, tous les les armes du véhicule avec le Crew Operator gagnent également le trait Rad-phage.
../TacticsCards/VAN SAAR VEHICLES/Ram Run.png;Ram Run;Van Saar Vehicle Tactics;"Play this gang tactic when activating a friendly
fighter subject to the Mounted condition before
performing any actions.

For the duration of its activation, any Ride-by
attacks performed by the fighter are resolved at
$4, AP-1, D2 with the Knockback trait.";Course d’éperonnage;Véhicules Van Saar;Jouez cette tactique de gang lors de l'activation d'un ami chasseur soumis à la condition Monté avant effectuer des actions. Pendant la durée de son activation, tout Ride-by les attaques effectuées par le combattant sont résolues à 4 $, AP-1, D2 avec le trait Knockback.
../TacticsCards/VAN SAAR VEHICLES/Redirect Power.png;Redirect Power;Van Saar Vehicle Tactics;"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of its activation, the vehicle
cannot move; however, the Strength of any of its
'las' weapons with the Crew Operated trait is
increased by 2.";Rediriger la puissance;Véhicules Van Saar;"Jouez cette tactique de gang lors de l'activation d'un ami véhicule avant d’effectuer toute action. Pendant toute la durée de son activation, le véhicule ne peut pas bouger; cependant, la force de l'un de ses Les armes 'las' avec le trait Crew Operator sont augmenté de 2."
