file,title_en,type_en,text_en,title_fr,type_fr,text_fr
../TacticsCards/VAN SAAR VEHICLES/Custom Upgrade.png,Custom Upgrade,Van Saar Vehicle Tactics,"Play this gang tactic at the start of the battle
before the first roll for Priority.

A friendly vehicle of your choice may be
equipped with an Upgrade that costs 30 credits
or less for free for the duration of this battle.",,,
../TacticsCards/VAN SAAR VEHICLES/Energy Dispersion Field.png,Energy Dispersion Field,Van Saar Vehicle Tactics,"Play this gang tactic when a friendly vehicle has
been wounded before rolling to save.

For the duration of this attack, the vehicle gains
a 4+ field armour save.",,,
../TacticsCards/VAN SAAR VEHICLES/Holo-projector.png,Holo-projector,Van Saar Vehicle Tactics,"Play this gang tactic when a friendly fighter
subject to the Mounted condition is declared the
target of a shooting attack before rolling to hit.
The target of the attack may immediately move
up to D6"". If they are no longer a valid target for
the shooting attack, the action is wasted.",,,
../TacticsCards/VAN SAAR VEHICLES/Hydraulic Repulsion Bar.png,Hydraulic Repulsion Bar,Van Saar Vehicle Tactics,"Play this gang tactic at the start of the battle
before the first roll for Priority.

Select a friendly vehicle. The vehicle takes no
damage from the first collision that it is involved
in.",,,
../TacticsCards/VAN SAAR VEHICLES/Power to the Engines.png,Power to the Engines,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
fighter subject to the Mounted condition before
performing any actions.

For the duration of this activation, the fighter's
Movement characteristic is increased by 2"".",,,
../TacticsCards/VAN SAAR VEHICLES/Rad Vents.png,Rad Vents,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of this activation, any fighter
(friend or foe) who comes within 1"" of this
vehicle at any point during its activation must
test as if they had been hit by a weapon with
the Rad-phage trait.",,,
../TacticsCards/VAN SAAR VEHICLES/Rad-rounds.png,Rad-rounds,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of this activation, all of the
vehicle's weapons with the Crew Operated
trait also gain the Rad-phage trait.",,,
../TacticsCards/VAN SAAR VEHICLES/Ram Run.png,Ram Run,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
fighter subject to the Mounted condition before
performing any actions.

For the duration of its activation, any Ride-by
attacks performed by the fighter are resolved at
$4, AP-1, D2 with the Knockback trait.",,,
../TacticsCards/VAN SAAR VEHICLES/Redirect Power.png,Redirect Power,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
vehicle before performing any actions.

For the duration of its activation, the vehicle
cannot move; however, the Strength of any of its
'las' weapons with the Crew Operated trait is
increased by 2.",,,
../TacticsCards/VAN SAAR VEHICLES/Refined Fuel Coils.png,Refined Fuel Coils,Van Saar Vehicle Tactics,"Play this gang tactic at the start of the battle
before the first roll for Priority.

Select D3 friendly fighters subject to the
Mounted condition. They may each perform
a free Move (Simple) action, but cannot move
further than 6"".",,,
../TacticsCards/VAN SAAR VEHICLES/Reinforced Superstructure.png,Reinforced Superstructure,Van Saar Vehicle Tactics,"Play this gang tactic when a friendly vehicle is
Wrecked before rolling on the Lasting Damage
table.

Roll twice on the Lasting Damage table and
choose which result to apply.",,,
../TacticsCards/VAN SAAR VEHICLES/Targeting Relay.png,Targeting Relay,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
vehicle before performing an action.

Select an enemy model within 12"" of the vehicle.
For the remainder of the round, friendly models
apply a +1 modifier to hit the enemy model with
shooting attacks.",,,
../TacticsCards/VAN SAAR VEHICLES/Targeting Scramblers.png,Targeting Scramblers,Van Saar Vehicle Tactics,"Play this gang tactic when activating a friendly
model before performing any actions.

For the duration of this activation, the model
may perform the Jam (Basic) action.

Jam (Basic): Select an enemy vehicle within 12"".
For the remainder of the round, they suffer a -1
modifier to all hit rolls.",,,
../TacticsCards/ZONE MORTALIS/Ambush Alley.png,Ambush Alley,Zone Mortalis Tactics,"Play this gang tactic when an enemy fighter
performs the Operate Door (Simple), Access
Terminal (Basic) or Force Door (Basic) action.
After the enemy fighter completes the action,
choose a friendly fighter with line of sight to that
enemy fighter. The friendly fighter may
immediately perform a free Shoot (Basic) action.
If the enemy fighter is still Standing and Active,
they may perform a second action (if they have
not done so already).",,,
../TacticsCards/ZONE MORTALIS/Call the Beast.png,Call the Beast,Zone Mortalis Tactics,"| 1
Play this gang tactic when an enemy fighter |
performs a Move (Simple) action. |
After the enemy fighter completes their |
“movement, nominate a Vent anywhere on —
the battlefield. For the remainder of this |
battle, this Vent counts as a Beast's Lair as
described in the Necromunda Rulebook.
|",,,
../TacticsCards/ZONE MORTALIS/Cometh the Harvest Lord!.png,Cometh the Harvest Lord!,Zone Mortalis Tactics (Corpse Grinder,"Play this gang tactic when a friendly fighter |
activates within 1"" of a closed Door.

The fighter may perform a free Fight (Basic)
action against one enemy fighter within 1""
of the other side of the Door.",,,
../TacticsCards/ZONE MORTALIS/Emergency Repulsors.png,Emergency Repulsors,Zone Mortalis Tactics,"Play this gang tactic when a friendly fighter falls
or jumps down from a ledge, but before working
out the effects of the fall or jump.
Place a 5"" Blast marker anywhere on the
battlefield and leave it in place for the remainder
of this round. Fighters falling or jumping down
one this marker take no damage and are not
inned.",,,
../TacticsCards/ZONE MORTALIS/Fighting Reatreat.png,Fighting Retreat,Zone Mortalis Tactics (Orlock),"Play this gang tactic when your gang fails

a Bottle test.

For the remainder of this battle, all fighters _

in your gang may treat the Operate Door |

(Simple) action as a free action once during _

their activation.
|",,,
../TacticsCards/ZONE MORTALIS/From Below.png,From Below,Zone Mortalis Tactics,"Play this gang tactic after rolling for
Reinforcements but before placing reinforcement
fighters on the battlefield.

Friendly fighters arriving via the Reinforcement
rules can be deployed in the same manner as
fighters with the Infiltrate skill, as long as they
are deployed within 2"" of a Pipe or Vent.",,,
../TacticsCards/ZONE MORTALIS/Hidden Swarm.png,Hidden Swarm,Zone Mortalis Tactics (Genestealer Cu,"Play this gang tactic during the End phase of any
round, before deploying any Reinforcements.
Your gang may immediately deploy up to D3
Reinforcements from those fighters in your
Reinforcement deck within 3"" of a friendly
Leader or Champion. These fighters must be
placed within 1"" of a Vent and at least 1"" from
any enemy fighter. No additional Reinforcements
can arrive this round. If a fighter cannot be
placed in this manner, the fighter is deployed as
normal instead.",,,
../TacticsCards/ZONE MORTALIS/Hidden Vent.png,Hidden Vent,Zone Mortalis Tactics,"Play this gang tactic when a friendly fighter |
performs Move (Simple) action.

During their movement, this fighter may
pass through Impassable terrain, provided
they end their movement with no part of
their base within the Impassable terrain.",,,
../TacticsCards/ZONE MORTALIS/Hunter in the Dark.png,Hunter in the Dark,Zone Mortalis Tactics (Venators),"Play this tactic during the Priority phase of any
round, after Roll for Priority, but before Ready
Fighters. Choose a 12""x12"" section of the
battlefield. Fighters within and moving into it
this round immediately gain Hidden, as if affecte
by Pitch Black rules. It can be lost as described in
Pitch Black rules or if the fighter moves outside
this section. A fighter who loses it can't gain it
again this round. During the End phase of this
round, all fighters discard Hidden markers
caused by this tactic and it's discarded.",,,
../TacticsCards/ZONE MORTALIS/Improvised Cover.png,Improvised Cover,Zone Mortalis Tactics,"Play this gang tactic instead of activating

a fighter.

You may immediately place a barricade
anywhere within 2"" of one of your fighters.",,,
../TacticsCards/ZONE MORTALIS/Klaxon.png,| Klaxon,Zone Mortalis Tactics (Enforcers),"Play this gang tactic during the Priority phase of
any round, after Roll for Priority, but before
Ready Fighters.

For the duration of this round, enemy fighters
may not make, or be part of, Group Activations
unless they can draw line of sight to a model in
their crew with the Gang Leader special rule.",,,
../TacticsCards/ZONE MORTALIS/Knock! Knock!.png,Knock! Knock!,Zone Mortalis Tactics (Goliath),"Play this gang tactic instead of activating
a fighter.

Choose a Door within 2"" of a friendly
fighter. Remove this Door from the
battlefield.",,,
../TacticsCards/ZONE MORTALIS/Lockown.png,| Lockdown,Zone Mortalis Tactics,"Play this gang tactic at the start of any
Action phase.

All doors on the battlefield close if they are
open, and then become locked, as detailed
in the Necromunda Rulebook.",,,
../TacticsCards/ZONE MORTALIS/Long Shadows.png,Long Shadows,Zone Mortalis Tactics (Delaque),"Play this gang tactic during the Priority phase of
any round, after Roll for Priority, but before
Ready Fighters.

For he duration of this round, enemy fighters
must make an Intelligence check if they wish

to perform a ranged attack targeting any of

your fighters that are both at Long range and

in cover.",,,
../TacticsCards/ZONE MORTALIS/Lucky Ricochet.png,Lucky Ricochet,Zone Mortalis Tactics,"Play this gang tactic when a friendly fighter hits
with a ranged attack, and their target was within
2"" of a piece of Impassable terrain.

After working out the effects of the hit, and if the
hit fighter has not been removed from play. roll

a D6 to see if that hit fighter s hit by a Stray Shot
from the same weapon.",,,
../TacticsCards/ZONE MORTALIS/Rat Warren.png,Rat Warren,Zone Mortalis Tactics,"Play this gang tactic after your opponent activates
one of their fighters.
If the fighter they have just activated does not
have line of sight to any friendly fighters, they
must make an Intelligence check. If this check is
failed, you may place that fighter anywhere
within 6"" of their current location. You may not
piece that fighter within 3"" of any of your
ighters.",,,
"../TacticsCards/ZONE MORTALIS/Rise Up, Brothers and Sisters!.png","Rise Up, Brothers and Sisters!",Zone Mortalis Tactics (Chaos Helots),"Play this gang tactic at the start of any
Action phase.

Unul the End phase of this round, all
fighters in your crew gain the Spring Up
skill.",,,
../TacticsCards/ZONE MORTALIS/Sparky... SMASH!.png,Sparky... SMASH!,Zone Mortalis Tactics (Slave Ogryns),"Play this gang tactic when a friendly fighter
activates within 1"" of a closed Door.

Remove the Door from the battlefield. Any
fighter, friend or foe, that was within 2"" of

the other side of the Door must pass

an Initiative check or become Prone and Pinned.
This fighter's activation then ends.",,,
